ts,account_no,direction,amount,balance_after
2025-09-08 19:07:56.007940,V000113,IN,692383.07,1061912.6099999999
2025-09-08 19:15:08.007940,V000018,OUT,595872.33,0.0
2025-09-08 19:22:20.007940,V000108,IN,278058.53,1442184.07
2025-09-08 19:29:32.007940,V000194,OUT,708116.26,0.0
2025-09-08 19:36:44.007940,V000011,IN,251070.22,839238.01
2025-09-08 19:43:56.007940,V000148,OUT,315387.45,0.0
2025-09-08 19:51:08.007940,V000188,IN,734050.28,1310367.23
2025-09-08 19:58:20.007940,V000196,IN,271360.57,1090367.39
2025-09-08 20:05:32.007940,V000112,IN,344483.85,4552793.93
2025-09-08 20:12:44.007940,V000139,IN,532008.09,532008.09
2025-09-08 20:19:56.007940,V000160,IN,617966.53,2474479.3200000003
2025-09-08 20:27:08.007940,V000141,IN,105677.65,369565.53
2025-09-08 20:34:20.007940,V000035,OUT,98576.4,431172.06999999995
2025-09-08 20:41:32.007940,V000113,OUT,365725.71,696186.9000000001
2025-09-08 20:48:44.007940,V000023,IN,175682.93,353758.22
2025-09-08 20:55:56.007940,V000141,OUT,635583.87,0.0
2025-09-08 21:03:08.007940,V000039,IN,52789.81,551663.95
2025-09-08 21:10:20.007940,V000150,OUT,786833.46,0.0
2025-09-08 21:17:32.007940,V000174,IN,307333.01,840118.51
2025-09-08 21:24:44.007940,V000127,IN,672162.22,761285.89
2025-09-08 21:31:56.007940,V000173,IN,467133.06,1296044.95
2025-09-08 21:39:08.007940,V000189,IN,780673.38,1618777.6099999999
2025-09-08 21:46:20.007940,V000038,IN,96361.3,1728270.31
2025-09-08 21:53:32.007940,V000105,OUT,650873.08,118621.04000000004
2025-09-08 22:00:44.007940,V000051,IN,214248.1,2459972.44
2025-09-08 22:07:56.007940,V000099,IN,773272.17,1645715.3
2025-09-08 22:15:08.007940,V000143,IN,274373.1,1408541.27
2025-09-08 22:22:20.007940,V000109,OUT,491746.82,0.0
2025-09-08 22:29:32.007940,V000056,IN,692066.55,2248103.67
2025-09-08 22:36:44.007940,V000050,IN,9932.94,1152847.42
2025-09-08 22:43:56.007940,V000158,OUT,545066.54,390303.68999999994
2025-09-08 22:51:08.007940,V000105,IN,9903.53,128524.56999999999
2025-09-08 22:58:20.007940,V000086,IN,115822.95,1526645.03
2025-09-08 23:05:32.007940,V000033,IN,387754.62,723709.88
2025-09-08 23:12:44.007940,V000109,IN,191333.86,191333.86
2025-09-08 23:19:56.007940,V000153,OUT,271152.07,191696.3
2025-09-08 23:27:08.007940,V000182,OUT,773721.09,0.0
2025-09-08 23:34:20.007940,V000124,OUT,164425.79,8313.949999999983
2025-09-08 23:41:32.007940,V000086,OUT,225210.56,1301434.47
2025-09-08 23:48:44.007940,V000054,IN,516978.6,808851.06
2025-09-08 23:55:56.007940,V000174,IN,708764.67,1548883.1800000002
2025-09-09 00:03:08.007940,V000127,IN,392222.76,1153508.65
2025-09-09 00:10:20.007940,V000127,OUT,797807.14,355701.5099999999
2025-09-09 00:17:32.007940,V000105,IN,583686.5,712211.0700000001
2025-09-09 00:24:44.007940,V000016,OUT,554847.33,0.0
2025-09-09 00:31:56.007940,V000139,IN,10572.59,542580.6799999999
2025-09-09 00:39:08.007940,V000118,OUT,492913.26,981204.74
2025-09-09 00:46:20.007940,V000046,OUT,687705.71,0.0
2025-09-09 00:53:32.007940,V000136,IN,93464.02,650818.72
2025-09-09 01:00:44.007940,V000191,IN,475156.65,642915.36
2025-09-09 01:07:56.007940,V000123,OUT,384340.69,308298.14999999997
2025-09-09 01:15:08.007940,V000057,IN,665400.31,665400.31
2025-09-09 01:22:20.007940,V000179,OUT,719833.74,0.0
2025-09-09 01:29:32.007940,V000172,OUT,440964.17,259335.26000000007
2025-09-09 01:36:44.007940,V000166,OUT,319377.89,537949.66
2025-09-09 01:43:56.007940,V000086,OUT,699327.36,602107.11
2025-09-09 01:51:08.007940,V000042,IN,404511.3,1068312.94
2025-09-09 01:58:20.007940,V000095,OUT,470924.7,0.0
2025-09-09 02:05:32.007940,V000125,OUT,596953.58,46498.080000000075
2025-09-09 02:12:44.007940,V000093,OUT,561429.48,172961.97999999998
2025-09-09 02:19:56.007940,V000117,IN,565666.36,1061293.32
2025-09-09 02:27:08.007940,V000155,OUT,715933.04,421796.35999999987
2025-09-09 02:34:20.007940,V000175,IN,432516.25,624687.9299999999
2025-09-09 02:41:32.007940,V000198,OUT,399613.74,914933.1100000001
2025-09-09 02:48:44.007940,V000068,OUT,609098.5,324587.02
2025-09-09 02:55:56.007940,V000133,IN,256690.76,2504841.7800000003
2025-09-09 03:03:08.007940,V000062,IN,749542.19,1949787.39
2025-09-09 03:10:20.007940,V000086,IN,428767.21,1030874.3200000001
2025-09-09 03:17:32.007940,V000161,IN,109765.47,636692.03
2025-09-09 03:24:44.007940,V000006,OUT,189802.59,267058.88
2025-09-09 03:31:56.007940,V000092,OUT,745522.76,69692.78000000003
2025-09-09 03:39:08.007940,V000163,IN,557937.54,566728.3300000001
2025-09-09 03:46:20.007940,V000166,OUT,379675.11,158274.55000000005
2025-09-09 03:53:32.007940,V000178,IN,226568.6,1692484.1400000001
2025-09-09 04:00:44.007940,V000109,OUT,439320.03,0.0
2025-09-09 04:07:56.007940,V000094,IN,212172.29,925560.16
2025-09-09 04:15:08.007940,V000146,IN,613627.34,613627.34
2025-09-09 04:22:20.007940,V000192,OUT,2953.88,877396.07
2025-09-09 04:29:32.007940,V000199,OUT,376471.43,1352238.6600000001
2025-09-09 04:36:44.007940,V000166,IN,357864.44,516138.99
2025-09-09 04:43:56.007940,V000186,OUT,98609.5,43090.350000000006
2025-09-09 04:51:08.007940,V000044,IN,553717.17,2472496.35
2025-09-09 04:58:20.007940,V000011,OUT,459351.89,379886.12
2025-09-09 05:05:32.007940,V000101,IN,210136.7,541101.78
2025-09-09 05:12:44.007940,V000056,IN,513485.83,2761589.5
2025-09-09 05:19:56.007940,V000008,IN,371047.08,1481318.6400000001
2025-09-09 05:27:08.007940,V000031,OUT,26777.19,2036940.25
2025-09-09 05:34:20.007940,V000095,IN,333251.06,333251.06
2025-09-09 05:41:32.007940,V000074,IN,580076.53,580076.53
2025-09-09 05:48:44.007940,V000108,OUT,705634.97,736549.1000000001
2025-09-09 05:55:56.007940,V000108,IN,555801.55,1292350.65
2025-09-09 06:03:08.007940,V000178,IN,542158.39,2234642.53
2025-09-09 06:10:20.007940,V000029,OUT,462683.16,239614.55
2025-09-09 06:17:32.007940,V000059,OUT,595526.94,0.0
2025-09-09 06:24:44.007940,V000135,IN,780783.82,780783.82
2025-09-09 06:31:56.007940,V000194,OUT,310119.07,0.0
2025-09-09 06:39:08.007940,V000027,IN,191496.57,1743014.07
2025-09-09 06:46:20.007940,V000094,IN,339578.7,1265138.86
2025-09-09 06:53:32.007940,V000033,OUT,568188.92,155520.95999999996
2025-09-09 07:00:44.007940,V000184,IN,411925.5,1051384.45
2025-09-09 07:07:56.007940,V000143,OUT,1947.45,1406593.82
2025-09-09 07:15:08.007940,V000086,OUT,522957.8,507916.51999999996
2025-09-09 07:22:20.007940,V000044,IN,565751.99,3038248.34
2025-09-09 07:29:32.007940,V000177,IN,340342.24,340342.24
2025-09-09 07:36:44.007940,V000157,OUT,239128.33,1369514.44
2025-09-09 07:43:56.007940,V000072,OUT,658654.65,354413.1699999999
2025-09-09 07:51:08.007940,V000106,OUT,604075.44,0.0
2025-09-09 07:58:20.007940,V000133,IN,137262.94,2642104.7199999997
2025-09-09 08:05:32.007940,V000080,OUT,548392.99,1517998.81
2025-09-09 08:12:44.007940,V000051,OUT,592384.21,1867588.23
2025-09-09 08:19:56.007940,V000162,OUT,7170.97,73400.73
2025-09-09 08:27:08.007940,V000045,IN,632105.51,1387227.8900000001
2025-09-09 08:34:20.007940,V000045,IN,181604.5,1568832.39
2025-09-09 08:41:32.007940,V000004,OUT,156321.45,1367242.0
2025-09-09 08:48:44.007940,V000189,OUT,16500.21,1602277.4000000001
2025-09-09 08:55:56.007940,V000184,IN,725877.28,1777261.73
2025-09-09 09:03:08.007940,V000038,OUT,195827.91,1532442.4000000001
2025-09-09 09:10:20.007940,V000136,OUT,355530.31,295288.41
2025-09-09 09:17:32.007940,V000104,OUT,733922.72,0.0
2025-09-09 09:24:44.007940,V000044,IN,238902.97,3277151.31
2025-09-09 09:31:56.007940,V000192,IN,261726.23,1139122.3
2025-09-09 09:39:08.007940,V000156,IN,93124.11,93124.11
2025-09-09 09:46:20.007940,V000155,OUT,509025.34,0.0
2025-09-09 09:53:32.007940,V000121,IN,56843.73,517048.94
2025-09-09 10:00:44.007940,V000114,OUT,281821.26,1496789.52
2025-09-09 10:07:56.007940,V000191,IN,522482.73,1165398.0899999999
2025-09-09 10:15:08.007940,V000084,IN,255568.02,255568.02
2025-09-09 10:22:20.007940,V000171,OUT,268929.31,946860.06
2025-09-09 10:29:32.007940,V000102,IN,269058.64,1696623.2600000002
2025-09-09 10:36:44.007940,V000033,OUT,135076.89,20444.069999999978
2025-09-09 10:43:56.007940,V000088,IN,196566.93,974962.3799999999
2025-09-09 10:51:08.007940,V000045,IN,762910.06,2331742.45
2025-09-09 10:58:20.007940,V000075,OUT,302316.95,0.0
2025-09-09 11:05:32.007940,V000015,OUT,278999.63,0.0
2025-09-09 11:12:44.007940,V000054,IN,182372.79,991223.8500000001
2025-09-09 11:19:56.007940,V000130,OUT,113141.16,0.0
2025-09-09 11:27:08.007940,V000124,OUT,339702.25,0.0
2025-09-09 11:34:20.007940,V000007,IN,427550.13,427550.13
2025-09-09 11:41:32.007940,V000188,OUT,408430.99,901936.24
2025-09-09 11:48:44.007940,V000021,OUT,384243.36,628539.91
2025-09-09 11:55:56.007940,V000176,IN,11158.85,11158.85
2025-09-09 12:03:08.007940,V000084,OUT,316155.78,0.0
2025-09-09 12:10:20.007940,V000149,IN,318206.67,3083054.6
2025-09-09 12:17:32.007940,V000135,IN,763962.66,1544746.48
2025-09-09 12:24:44.007940,V000021,IN,425717.53,1054257.44
2025-09-09 12:31:56.007940,V000086,OUT,783032.28,0.0
2025-09-09 12:39:08.007940,V000100,IN,149407.53,1135912.66
2025-09-09 12:46:20.007940,V000185,OUT,677580.88,0.0
2025-09-09 12:53:32.007940,V000156,IN,466098.49,559222.6
2025-09-09 13:00:44.007940,V000012,OUT,458390.53,0.0
2025-09-09 13:07:56.007940,V000166,OUT,441240.97,74898.02000000002
2025-09-09 13:15:08.007940,V000043,OUT,403443.37,2106131.36
2025-09-09 13:22:20.007940,V000151,IN,636.94,1992030.56
2025-09-09 13:29:32.007940,V000006,OUT,748469.06,0.0
2025-09-09 13:36:44.007940,V000141,IN,397659.52,397659.52
2025-09-09 13:43:56.007940,V000035,IN,540388.1,971560.1699999999
2025-09-09 13:51:08.007940,V000106,IN,81811.9,81811.9
2025-09-09 13:58:20.007940,V000039,OUT,788160.57,0.0
2025-09-09 14:05:32.007940,V000093,IN,772980.63,945942.61
2025-09-09 14:12:44.007940,V000043,IN,217524.08,2323655.44
2025-09-09 14:19:56.007940,V000048,IN,701649.04,957863.6100000001
2025-09-09 14:27:08.007940,V000159,OUT,532887.78,217988.79999999993
2025-09-09 14:34:20.007940,V000182,OUT,266920.49,0.0
2025-09-09 14:41:32.007940,V000035,OUT,33909.77,937650.4
2025-09-09 14:48:44.007940,V000120,OUT,66691.08,921927.9500000001
2025-09-09 14:55:56.007940,V000082,OUT,773847.57,0.0
2025-09-09 15:03:08.007940,V000046,IN,176363.35,176363.35
2025-09-09 15:10:20.007940,V000073,OUT,90136.38,1075480.4300000002
2025-09-09 15:17:32.007940,V000153,OUT,292842.3,0.0
2025-09-09 15:24:44.007940,V000091,IN,164135.95,1665103.46
2025-09-09 15:31:56.007940,V000003,IN,780899.23,1927759.79
2025-09-09 15:39:08.007940,V000005,OUT,764130.19,0.0
2025-09-09 15:46:20.007940,V000144,OUT,366016.8,73219.52000000002
2025-09-09 15:53:32.007940,V000138,OUT,608756.61,261125.5
2025-09-09 16:00:44.007940,V000119,OUT,168696.0,1983550.21
2025-09-09 16:07:56.007940,V000078,OUT,141197.18,439210.38999999996
2025-09-09 16:15:08.007940,V000139,IN,774173.49,1316754.17
2025-09-09 16:22:20.007940,V000078,IN,19337.08,458547.47000000003
2025-09-09 16:29:32.007940,V000052,IN,695837.04,1470645.32
2025-09-09 16:36:44.007940,V000140,OUT,710612.1,0.0
2025-09-09 16:43:56.007940,V000096,OUT,32372.36,0.0
2025-09-09 16:51:08.007940,V000122,IN,320803.11,386627.74
2025-09-09 16:58:20.007940,V000108,OUT,683449.69,608900.96
2025-09-09 17:05:32.007940,V000200,IN,342443.07,342443.07
2025-09-09 17:12:44.007940,V000101,IN,649019.9,1190121.6800000002
2025-09-09 17:19:56.007940,V000171,OUT,741340.78,205519.28000000003
2025-09-09 17:27:08.007940,V000115,IN,305509.33,746200.2
2025-09-09 17:34:20.007940,V000112,IN,388541.08,4941335.01
2025-09-09 17:41:32.007940,V000030,IN,510627.41,2106027.13
2025-09-09 17:48:44.007940,V000012,IN,266566.47,266566.47
2025-09-09 17:55:56.007940,V000041,IN,423283.39,1578396.9700000002
2025-09-09 18:03:08.007940,V000131,IN,688695.37,3041338.97
2025-09-09 18:10:20.007940,V000164,IN,532452.06,1152827.9100000001
2025-09-09 18:17:32.007940,V000093,OUT,237811.37,708131.24
2025-09-09 18:24:44.007940,V000089,OUT,163311.24,799160.97
2025-09-09 18:31:56.007940,V000185,OUT,302964.06,0.0
2025-09-09 18:39:08.007940,V000086,OUT,575142.8,0.0
2025-09-09 18:46:20.007940,V000198,IN,423403.21,1338336.32
2025-09-09 18:53:32.007940,V000002,IN,662917.4,3393489.85
2025-09-09 19:00:44.007940,V000124,OUT,594657.17,0.0
2025-09-09 19:07:56.007940,V000036,IN,549482.63,740266.99
2025-09-09 19:15:08.007940,V000007,IN,780457.66,1208007.79
2025-09-09 19:22:20.007940,V000025,OUT,694322.04,0.0
2025-09-09 19:29:32.007940,V000130,OUT,91891.84,0.0
2025-09-09 19:36:44.007940,V000048,OUT,258902.63,698960.98
2025-09-09 19:43:56.007940,V000063,IN,635183.15,1515006.74
2025-09-09 19:51:08.007940,V000110,IN,372645.02,1193511.75
2025-09-09 19:58:20.007940,V000077,IN,220817.76,220817.76
2025-09-09 20:05:32.007940,V000181,OUT,773392.46,216515.82000000007
2025-09-09 20:12:44.007940,V000112,IN,138112.51,5079447.52
2025-09-09 20:19:56.007940,V000122,IN,397318.53,783946.27
2025-09-09 20:27:08.007940,V000119,IN,572080.72,2555630.9299999997
2025-09-09 20:34:20.007940,V000034,IN,72089.83,595635.85
2025-09-09 20:41:32.007940,V000063,IN,385905.81,1900912.55
2025-09-09 20:48:44.007940,V000100,IN,687902.02,1823814.68
2025-09-09 20:55:56.007940,V000038,OUT,242468.32,1289974.0799999998
2025-09-09 21:03:08.007940,V000105,OUT,651838.57,60372.5
2025-09-09 21:10:20.007940,V000107,OUT,682088.56,0.0
2025-09-09 21:17:32.007940,V000006,IN,244958.22,244958.22
2025-09-09 21:24:44.007940,V000184,OUT,244612.29,1532649.44
2025-09-09 21:31:56.007940,V000073,OUT,495901.01,579579.4199999999
2025-09-09 21:39:08.007940,V000169,IN,709672.3,1732928.12
2025-09-09 21:46:20.007940,V000171,IN,586990.89,792510.17
2025-09-09 21:53:32.007940,V000009,IN,479492.82,479492.82
2025-09-09 22:00:44.007940,V000192,OUT,644175.67,494946.63
2025-09-09 22:07:56.007940,V000053,IN,645701.22,645701.22
2025-09-09 22:15:08.007940,V000111,IN,218223.36,218223.36
2025-09-09 22:22:20.007940,V000136,OUT,619454.54,0.0
2025-09-09 22:29:32.007940,V000191,IN,365529.68,1530927.77
2025-09-09 22:36:44.007940,V000169,IN,235805.75,1968733.87
2025-09-09 22:43:56.007940,V000061,IN,296901.54,1240997.1099999999
2025-09-09 22:51:08.007940,V000126,OUT,302490.01,0.0
2025-09-09 22:58:20.007940,V000072,IN,546836.3,901249.47
2025-09-09 23:05:32.007940,V000040,IN,81084.1,3644501.3200000003
2025-09-09 23:12:44.007940,V000165,IN,372095.24,1568832.88
2025-09-09 23:19:56.007940,V000138,IN,596575.34,857700.84
2025-09-09 23:27:08.007940,V000069,IN,294426.34,2218573.21
2025-09-09 23:34:20.007940,V000035,OUT,236872.93,700777.47
2025-09-09 23:41:32.007940,V000134,OUT,3831.54,2310391.6
2025-09-09 23:48:44.007940,V000105,OUT,548744.92,0.0
2025-09-09 23:55:56.007940,V000184,IN,539236.39,2071885.83
2025-09-10 00:03:08.007940,V000127,IN,765816.83,1121518.3399999999
2025-09-10 00:10:20.007940,V000142,OUT,38596.04,2022905.67
2025-09-10 00:17:32.007940,V000104,OUT,99148.69,0.0
2025-09-10 00:24:44.007940,V000094,IN,424644.43,1689783.29
2025-09-10 00:31:56.007940,V000116,OUT,231585.42,146796.04
2025-09-10 00:39:08.007940,V000151,OUT,713128.25,1278902.31
2025-09-10 00:46:20.007940,V000026,OUT,358174.15,1923604.4300000002
2025-09-10 00:53:32.007940,V000172,IN,389484.57,648819.8300000001
2025-09-10 01:00:44.007940,V000083,IN,194782.68,1201136.34
2025-09-10 01:07:56.007940,V000088,IN,686438.24,1661400.62
2025-09-10 01:15:08.007940,V000078,IN,105407.25,563954.72
2025-09-10 01:22:20.007940,V000162,IN,143363.5,216764.22999999998
2025-09-10 01:29:32.007940,V000187,OUT,539236.9,0.0
2025-09-10 01:36:44.007940,V000138,IN,300101.36,1157802.2
2025-09-10 01:43:56.007940,V000153,IN,89674.17,89674.17
2025-09-10 01:51:08.007940,V000033,IN,485049.34,505493.41000000003
2025-09-10 01:58:20.007940,V000042,OUT,306689.34,761623.5999999999
2025-09-10 02:05:32.007940,V000120,IN,542714.67,1464642.62
2025-09-10 02:12:44.007940,V000178,IN,131381.92,2366024.4499999997
2025-09-10 02:19:56.007940,V000079,IN,44637.34,1706779.8
2025-09-10 02:27:08.007940,V000157,IN,470004.02,1839518.46
2025-09-10 02:34:20.007940,V000131,IN,547656.41,3588995.3800000004
2025-09-10 02:41:32.007940,V000141,OUT,138247.36,259412.16000000003
2025-09-10 02:48:44.007940,V000060,IN,669904.92,1299904.24
2025-09-10 02:55:56.007940,V000078,IN,482760.46,1046715.1799999999
2025-09-10 03:03:08.007940,V000039,OUT,42506.33,0.0
2025-09-10 03:10:20.007940,V000078,IN,367551.31,1414266.49
2025-09-10 03:17:32.007940,V000183,IN,581286.85,1577136.98
2025-09-10 03:24:44.007940,V000112,OUT,175763.02,4903684.5
2025-09-10 03:31:56.007940,V000080,IN,270896.65,1788895.46
2025-09-10 03:39:08.007940,V000116,IN,62449.77,209245.81
2025-09-10 03:46:20.007940,V000081,IN,79473.0,839607.93
2025-09-10 03:53:32.007940,V000036,OUT,743142.92,0.0
2025-09-10 04:00:44.007940,V000141,OUT,231179.47,28232.690000000002
2025-09-10 04:07:56.007940,V000055,IN,474682.51,765344.3500000001
2025-09-10 04:15:08.007940,V000062,IN,242300.41,2192087.8
2025-09-10 04:22:20.007940,V000040,OUT,145230.45,3499270.8699999996
2025-09-10 04:29:32.007940,V000013,IN,738061.97,1459471.28
2025-09-10 04:36:44.007940,V000191,OUT,141153.18,1389774.59
2025-09-10 04:43:56.007940,V000079,OUT,262781.77,1443998.03
2025-09-10 04:51:08.007940,V000159,OUT,614989.14,0.0
2025-09-10 04:58:20.007940,V000138,OUT,40254.32,1117547.88
2025-09-10 05:05:32.007940,V000110,OUT,116268.34,1077243.41
2025-09-10 05:12:44.007940,V000023,IN,249153.62,602911.84
2025-09-10 05:19:56.007940,V000066,IN,590581.99,2741711.7800000003
2025-09-10 05:27:08.007940,V000126,OUT,71306.42,0.0
2025-09-10 05:34:20.007940,V000133,OUT,207457.28,2434647.4400000004
2025-09-10 05:41:32.007940,V000188,IN,596136.24,1498072.48
2025-09-10 05:48:44.007940,V000159,IN,481982.13,481982.13
2025-09-10 05:55:56.007940,V000146,OUT,655211.8,0.0
2025-09-10 06:03:08.007940,V000082,IN,236753.56,236753.56
2025-09-10 06:10:20.007940,V000037,OUT,653701.88,133893.76
2025-09-10 06:17:32.007940,V000170,IN,12132.99,390254.36
2025-09-10 06:24:44.007940,V000197,IN,522289.86,3137527.6999999997
2025-09-10 06:31:56.007940,V000188,IN,638254.65,2136327.13
2025-09-10 06:39:08.007940,V000014,IN,349062.66,881015.6699999999
2025-09-10 06:46:20.007940,V000100,IN,18708.13,1842522.8099999998
2025-09-10 06:53:32.007940,V000084,OUT,568422.49,0.0
2025-09-10 07:00:44.007940,V000188,IN,281586.53,2417913.66
2025-09-10 07:07:56.007940,V000081,IN,110525.16,950133.0900000001
2025-09-10 07:15:08.007940,V000014,OUT,633601.45,247414.2200000001
2025-09-10 07:22:20.007940,V000105,OUT,773146.08,0.0
2025-09-10 07:29:32.007940,V000088,IN,329220.42,1990621.04
2025-09-10 07:36:44.007940,V000064,IN,124079.1,2924129.6
2025-09-10 07:43:56.007940,V000117,IN,390202.39,1451495.71
2025-09-10 07:51:08.007940,V000141,OUT,410537.97,0.0
2025-09-10 07:58:20.007940,V000002,OUT,350707.84,3042782.0100000002
2025-09-10 08:05:32.007940,V000066,OUT,606515.98,2135195.8
2025-09-10 08:12:44.007940,V000037,OUT,735874.14,0.0
2025-09-10 08:19:56.007940,V000192,OUT,71236.42,423710.21
2025-09-10 08:27:08.007940,V000089,OUT,96018.36,703142.61
2025-09-10 08:34:20.007940,V000045,IN,509914.04,2841656.49
2025-09-10 08:41:32.007940,V000008,IN,390991.21,1872309.8499999999
2025-09-10 08:48:44.007940,V000043,OUT,165573.69,2158081.75
2025-09-10 08:55:56.007940,V000112,OUT,596299.73,4307384.77
2025-09-10 09:03:08.007940,V000104,OUT,498909.9,0.0
2025-09-10 09:10:20.007940,V000060,IN,113630.61,1413534.85
2025-09-10 09:17:32.007940,V000058,IN,416662.26,1090245.4100000001
2025-09-10 09:24:44.007940,V000146,OUT,727937.82,0.0
2025-09-10 09:31:56.007940,V000110,OUT,259245.51,817997.8999999999
2025-09-10 09:39:08.007940,V000172,OUT,552159.71,96660.12
2025-09-10 09:46:20.007940,V000056,IN,89176.2,2850765.7
2025-09-10 09:53:32.007940,V000199,IN,614776.46,1967015.1199999999
2025-09-10 10:00:44.007940,V000142,IN,782468.91,2805374.58
2025-09-10 10:07:56.007940,V000035,OUT,484440.34,216337.12999999995
2025-09-10 10:15:08.007940,V000172,IN,112195.38,208855.5
2025-09-10 10:22:20.007940,V000053,OUT,405280.49,240420.72999999998
2025-09-10 10:29:32.007940,V000138,IN,8493.05,1126040.93
2025-09-10 10:36:44.007940,V000112,IN,102969.0,4410353.77
2025-09-10 10:43:56.007940,V000132,OUT,311778.66,0.0
2025-09-10 10:51:08.007940,V000134,IN,346560.63,2656952.23
2025-09-10 10:58:20.007940,V000028,IN,53528.47,176231.58000000002
2025-09-10 11:05:32.007940,V000043,IN,336510.15,2494591.9
2025-09-10 11:12:44.007940,V000014,OUT,714159.96,0.0
2025-09-10 11:19:56.007940,V000173,OUT,567988.0,728056.95
2025-09-10 11:27:08.007940,V000014,OUT,525932.65,0.0
2025-09-10 11:34:20.007940,V000057,OUT,766381.42,0.0
2025-09-10 11:41:32.007940,V000073,OUT,372934.87,206644.55000000005
2025-09-10 11:48:44.007940,V000099,OUT,726809.76,918905.54
2025-09-10 11:55:56.007940,V000136,OUT,314310.55,0.0
2025-09-10 12:03:08.007940,V000140,OUT,151684.98,0.0
2025-09-10 12:10:20.007940,V000162,IN,442963.68,659727.91
2025-09-10 12:17:32.007940,V000092,OUT,120057.54,0.0
2025-09-10 12:24:44.007940,V000135,OUT,614197.53,930548.95
2025-09-10 12:31:56.007940,V000183,OUT,583581.66,993555.32
2025-09-10 12:39:08.007940,V000031,OUT,323849.09,1713091.16
2025-09-10 12:46:20.007940,V000102,OUT,795971.62,900651.64
2025-09-10 12:53:32.007940,V000183,OUT,663024.13,330531.18999999994
2025-09-10 13:00:44.007940,V000106,IN,552774.82,634586.72
2025-09-10 13:07:56.007940,V000183,OUT,141150.45,189380.74
2025-09-10 13:15:08.007940,V000136,OUT,360300.79,0.0
